c0S/m	depSM	flag	lat	lon	name	potemp090C	pr	sal00	sigma-t00	t090	timeJ	Season	zona
3.65386	0.826	0.0	-28.463209999999997	-48.845545	st16	20.5735	0.832	25.522	17.4049	20.5736	17.711748	outono	Meio
3.65453	0.894	0.0	-28.463209999999997	-48.845545	st16	20.5719	0.9	25.5281	17.4099	20.5721	17.711806	outono	Meio
3.66373	0.982	0.0	-28.463209999999997	-48.845545	st16	20.571	0.989	25.5998	17.4645	20.5712	17.711863	outono	Meio
3.66738	1.084	0.0	-28.463209999999997	-48.845545	st16	20.5703	1.091	25.6285	17.4864	20.5705	17.711921	outono	Meio
3.66998	1.144	0.0	-28.463209999999997	-48.845545	st16	20.5713	1.152	25.648	17.501	20.5715	17.711979	outono	Meio
3.67	1.271	0.0	-28.463209999999997	-48.845545	st16	20.5739	1.28	25.6466	17.4992	20.5741	17.712037	outono	Meio
3.66849	1.191	0.0	-28.463209999999997	-48.845545	st16	20.573	1.199	25.6354	17.491	20.5732	17.712095	outono	Meio
3.66868	1.264	0.0	-28.463209999999997	-48.845545	st16	20.5714	1.273	25.6378	17.4932	20.5716	17.712153	outono	Meio
3.67055	1.111	0.0	-28.463209999999997	-48.845545	st16	20.5719	1.118	25.6521	17.5039	20.5721	17.712211	outono	Meio
3.67024	0.973	0.0	-28.463209999999997	-48.845545	st16	20.5703	0.98	25.6507	17.5033	20.5705	17.712269	outono	Meio
3.66964	0.815	0.0	-28.463209999999997	-48.845545	st16	20.5705	0.82	25.646	17.4997	20.5706	17.712326	outono	Meio
3.66606	0.321	0.0	-28.463209999999997	-48.845545	st16	20.5776	0.323	25.6141	17.4737	20.5777	17.712384	outono	Meio
3.65528	0.017	0.0	-28.463209999999997	-48.845545	st16	20.5762	0.017	25.5317	17.4115	20.5762	17.712442	outono	Meio
3.27556	0.101	0.0	-28.44227	-48.840621	st17	19.9226	0.102	22.9651	15.6276	19.9226	17.71875	outono	Meio
3.51722	0.164	0.0	-28.44227	-48.840621	st17	20.5955	0.165	24.4547	16.5901	20.5955	17.718808	outono	Meio
3.5265	0.184	0.0	-28.44227	-48.840621	st17	20.6218	0.185	24.511	16.6261	20.6218	17.718866	outono	Meio
3.55062	0.309	0.0	-28.44227	-48.840621	st17	20.6252	0.311	24.6946	16.7644	20.6253	17.718924	outono	Meio
3.55255	0.533	0.0	-28.44227	-48.840621	st17	20.6601	0.537	24.6892	16.7515	20.6602	17.718981	outono	Meio
3.56296	0.698	0.0	-28.44227	-48.840621	st17	20.6847	0.703	24.755	16.7951	20.6848	17.719039	outono	Meio
3.5729	0.927	0.0	-28.44227	-48.840621	st17	20.7078	0.933	24.818	16.837	20.708	17.719097	outono	Meio
3.57407	1.124	0.0	-28.44227	-48.840621	st17	20.7184	1.132	24.8208	16.8364	20.7186	17.719155	outono	Meio
3.57305	1.24	0.0	-28.44227	-48.840621	st17	20.7328	1.248	24.8045	16.8204	20.733	17.719213	outono	Meio
3.57478	1.314	0.0	-28.44227	-48.840621	st17	20.761	1.323	24.8015	16.8109	20.7612	17.719271	outono	Meio
3.64654	1.692	0.0	-28.44227	-48.840621	st17	20.8259	1.703	25.315	17.1835	20.8262	17.719329	outono	Meio
3.96778	1.683	0.0	-28.44227	-48.840621	st17	21.0699	1.694	27.6439	18.8861	21.0702	17.719387	outono	Meio
4.19119	1.6	0.0	-28.44227	-48.840621	st17	21.1434	1.611	29.3314	20.1469	21.1437	17.719444	outono	Meio
4.18232	1.602	0.0	-28.44227	-48.840621	st17	21.2146	1.613	29.2138	20.0387	21.2149	17.719502	outono	Meio
4.13319	1.448	0.0	-28.44227	-48.840621	st17	21.1222	1.458	28.894	19.8205	21.1225	17.71956	outono	Meio
4.00771	1.35	0.0	-28.44227	-48.840621	st17	20.8554	1.359	28.094	19.2835	20.8556	17.719618	outono	Meio
3.91641	1.205	0.0	-28.44227	-48.840621	st17	20.7744	1.213	27.4354	18.8048	20.7746	17.719676	outono	Meio
3.68454	0.882	0.0	-28.44227	-48.840621	st17	20.7146	0.888	25.6745	17.4846	20.7148	17.719734	outono	Meio
3.64573	0.647	0.0	-28.44227	-48.840621	st17	20.7093	0.651	25.3782	17.2613	20.7094	17.719792	outono	Meio
3.63284	0.334	0.0	-28.44227	-48.840621	st17	20.6815	0.336	25.2954	17.2056	20.6816	17.71985	outono	Meio
3.63724	0.13	0.0	-28.44227	-48.840621	st17	20.6465	0.131	25.3502	17.2561	20.6465	17.719907	outono	Meio
0.10769	-0.002	0.0	-28.44227	-48.840621	st17	20.2596	-0.002	0.5911	-1.397	20.2596	17.719965	outono	Meio
3.49078	0.209	0.0	-28.423990000000003	-48.833888	st18	20.7029	0.21	24.1904	16.3627	20.7029	17.727373	outono	Ponte
3.48537	0.213	0.0	-28.423990000000003	-48.833888	st18	20.7147	0.214	24.1423	16.3232	20.7147	17.727431	outono	Ponte
3.48974	0.126	0.0	-28.423990000000003	-48.833888	st18	20.7053	0.127	24.1811	16.355	20.7053	17.727488	outono	Ponte
3.50811	0.175	0.0	-28.423990000000003	-48.833888	st18	20.7013	0.176	24.3243	16.4645	20.7013	17.727546	outono	Ponte
3.50352	0.178	0.0	-28.423990000000003	-48.833888	st18	20.71	0.179	24.2841	16.4319	20.71	17.727604	outono	Ponte
3.51301	0.184	0.0	-28.423990000000003	-48.833888	st18	20.7125	0.185	24.3555	16.4853	20.7125	17.727662	outono	Ponte
3.52264	0.255	0.0	-28.423990000000003	-48.833888	st18	20.7151	0.257	24.4279	16.5395	20.7151	17.72772	outono	Ponte
3.5284	0.204	0.0	-28.423990000000003	-48.833888	st18	20.735	0.205	24.4607	16.5594	20.735	17.727778	outono	Ponte
3.52807	0.198	0.0	-28.423990000000003	-48.833888	st18	20.7059	0.199	24.4749	16.5774	20.7059	17.727836	outono	Ponte
3.53305	0.173	0.0	-28.423990000000003	-48.833888	st18	20.7204	0.174	24.5048	16.5965	20.7204	17.727894	outono	Ponte
3.53554	0.46	0.0	-28.423990000000003	-48.833888	st18	20.7263	0.463	24.5204	16.6068	20.7264	17.727951	outono	Ponte
3.53866	0.526	0.0	-28.423990000000003	-48.833888	st18	20.7252	0.53	24.545	16.6256	20.7253	17.728009	outono	Ponte
3.53816	0.648	0.0	-28.423990000000003	-48.833888	st18	20.7793	0.652	24.5101	16.5855	20.7794	17.728067	outono	Ponte
3.54743	0.762	0.0	-28.423990000000003	-48.833888	st18	20.754	0.767	24.5957	16.6568	20.7541	17.728125	outono	Ponte
3.55055	0.898	0.0	-28.423990000000003	-48.833888	st18	20.8048	0.904	24.5903	16.6398	20.805	17.728183	outono	Ponte
3.56748	0.923	0.0	-28.423990000000003	-48.833888	st18	20.825	0.929	24.7085	16.7242	20.8252	17.728241	outono	Ponte
3.57929	1.048	0.0	-28.423990000000003	-48.833888	st18	20.8422	1.055	24.7891	16.7808	20.8424	17.728299	outono	Ponte
3.61554	1.361	0.0	-28.423990000000003	-48.833888	st18	20.8168	1.37	25.0821	17.0094	20.817	17.728356	outono	Ponte
3.73479	1.488	0.0	-28.423990000000003	-48.833888	st18	20.8707	1.498	25.9679	17.667	20.871	17.728414	outono	Ponte
3.83983	1.527	0.0	-28.423990000000003	-48.833888	st18	20.885	1.537	26.7707	18.2719	20.8853	17.728472	outono	Ponte
3.95565	1.773	0.0	-28.423990000000003	-48.833888	st18	20.9856	1.785	27.6042	18.878	20.9859	17.72853	outono	Ponte
3.95228	1.763	0.0	-28.423990000000003	-48.833888	st18	20.9897	1.775	27.5754	18.8551	20.99	17.728588	outono	Ponte
3.95357	1.718	0.0	-28.423990000000003	-48.833888	st18	20.9872	1.73	27.5871	18.8645	20.9875	17.728646	outono	Ponte
3.96866	1.629	0.0	-28.423990000000003	-48.833888	st18	20.98	1.64	27.7088	18.9588	20.9803	17.728704	outono	Ponte
3.95898	1.459	0.0	-28.423990000000003	-48.833888	st18	20.9392	1.469	27.6601	18.9324	20.9395	17.728762	outono	Ponte
3.84448	1.07	0.0	-28.423990000000003	-48.833888	st18	20.8168	1.077	26.8496	18.3495	20.817	17.728819	outono	Ponte
3.7037	0.719	0.0	-28.423990000000003	-48.833888	st18	20.8352	0.724	25.75	17.5109	20.8353	17.728877	outono	Ponte
3.62789	0.603	0.0	-28.423990000000003	-48.833888	st18	20.7583	0.607	25.2118	17.1226	20.7584	17.728935	outono	Ponte
3.576	0.319	0.0	-28.423990000000003	-48.833888	st18	20.703	0.321	24.8448	16.8586	20.7031	17.728993	outono	Ponte
3.55224	0.09	0.0	-28.423990000000003	-48.833888	st18	20.712	0.091	24.657	16.714	20.712	17.729051	outono	Ponte
0.54101	0.043	0.0	-28.429047999999998	-48.830182	st20	18.7273	0.043	3.3603	1.0251	18.7273	17.734086	outono	Ponte
3.18402	0.11	0.0	-28.429047999999998	-48.830182	st20	20.965	0.111	21.7201	14.4259	20.965	17.734144	outono	Ponte
3.16805	0.11	0.0	-28.429047999999998	-48.830182	st20	20.9612	0.111	21.6018	14.3374	20.9612	17.734201	outono	Ponte
3.17247	0.139	0.0	-28.429047999999998	-48.830182	st20	20.9673	0.14	21.632	14.3587	20.9673	17.734259	outono	Ponte
3.202	0.166	0.0	-28.429047999999998	-48.830182	st20	20.9665	0.167	21.8546	14.5274	20.9665	17.734317	outono	Ponte
3.19293	0.468	0.0	-28.429047999999998	-48.830182	st20	20.9667	0.471	21.7861	14.4755	20.9668	17.734375	outono	Ponte
3.20534	0.602	0.0	-28.429047999999998	-48.830182	st20	20.9694	0.606	21.8781	14.5444	20.9695	17.734433	outono	Ponte
3.20608	0.802	0.0	-28.429047999999998	-48.830182	st20	20.9693	0.807	21.8837	14.5487	20.9694	17.734491	outono	Ponte
3.20681	0.947	0.0	-28.429047999999998	-48.830182	st20	20.9687	0.953	21.8894	14.5531	20.9689	17.734549	outono	Ponte
3.20705	0.954	0.0	-28.429047999999998	-48.830182	st20	20.9691	0.96	21.891	14.5542	20.9693	17.734606	outono	Ponte
3.20617	1.091	0.0	-28.429047999999998	-48.830182	st20	20.968	1.098	21.8849	14.5499	20.9682	17.734664	outono	Ponte
3.20357	1.273	0.0	-28.429047999999998	-48.830182	st20	20.9682	1.282	21.8652	14.5349	20.9684	17.734722	outono	Ponte
3.20837	1.081	0.0	-28.429047999999998	-48.830182	st20	20.9692	1.088	21.9009	14.5617	20.9694	17.73478	outono	Ponte
3.2081	1.296	0.0	-28.429047999999998	-48.830182	st20	20.9693	1.305	21.8988	14.56	20.9695	17.734838	outono	Ponte
3.20741	1.157	0.0	-28.429047999999998	-48.830182	st20	20.969	1.165	21.8937	14.5563	20.9692	17.734896	outono	Ponte
3.20972	1.048	0.0	-28.429047999999998	-48.830182	st20	20.9669	1.055	21.9122	14.5708	20.9671	17.734954	outono	Ponte
3.20968	0.992	0.0	-28.429047999999998	-48.830182	st20	20.9668	0.999	21.912	14.5707	20.967	17.735012	outono	Ponte
3.21019	0.844	0.0	-28.429047999999998	-48.830182	st20	20.9678	0.85	21.9154	14.573	20.968	17.735069	outono	Ponte
3.21128	0.562	0.0	-28.429047999999998	-48.830182	st20	20.9679	0.566	21.9236	14.5792	20.968	17.735127	outono	Ponte
3.21301	0.242	0.0	-28.429047999999998	-48.830182	st20	20.9651	0.244	21.9382	14.591	20.9651	17.735185	outono	Ponte
2.52533	0.019	0.0	-28.429047999999998	-48.830182	st20	20.9585	0.019	16.8376	10.7361	20.9585	17.735243	outono	Ponte
1.50143	0.016	0.0	-28.429047999999998	-48.830182	st20	20.7926	0.016	9.5921	5.3031	20.7926	17.735301	outono	Ponte
0.42902	0.008	0.0	-28.429047999999998	-48.830182	st20	20.6361	0.008	2.51	-0.0186	20.6361	17.735359	outono	Ponte
1.65363	0.012	0.0	-28.429047999999998	-48.830182	st20	20.8869	0.012	10.6282	6.0637	20.8869	17.735417	outono	Ponte
2.76754	0.189	0.0	-28.433828000000002	-48.82495	st19	20.8621	0.19	18.6591	12.1364	20.8621	17.739873	outono	Ponte
2.78705	0.128	0.0	-28.433828000000002	-48.82495	st19	20.8811	0.129	18.7954	12.2348	20.8811	17.739931	outono	Ponte
2.82153	0.244	0.0	-28.433828000000002	-48.82495	st19	20.8857	0.246	19.049	12.4254	20.8857	17.739988	outono	Ponte
2.80066	0.292	0.0	-28.433828000000002	-48.82495	st19	20.8833	0.294	18.8952	12.3097	20.8834	17.740046	outono	Ponte
2.81935	0.511	0.0	-28.433828000000002	-48.82495	st19	20.8695	0.514	19.0399	12.4225	20.8696	17.740104	outono	Ponte
3.11549	0.716	0.0	-28.433828000000002	-48.82495	st19	20.7749	0.721	21.2992	14.155	20.775	17.740162	outono	Ponte
3.09957	1.037	0.0	-28.433828000000002	-48.82495	st19	20.7642	1.044	21.1844	14.0708	20.7644	17.74022	outono	Ponte
3.2011	1.177	0.0	-28.433828000000002	-48.82495	st19	20.7666	1.185	21.9495	14.6493	20.7668	17.740278	outono	Ponte
3.34014	1.399	0.0	-28.433828000000002	-48.82495	st19	20.7668	1.408	23.0042	15.4479	20.767	17.740336	outono	Ponte
3.40958	1.414	0.0	-28.433828000000002	-48.82495	st19	20.7667	1.424	23.5333	15.8486	20.767	17.740394	outono	Ponte
3.41843	1.361	0.0	-28.433828000000002	-48.82495	st19	20.7659	1.37	23.6014	15.9004	20.7661	17.740451	outono	Ponte
3.42058	1.278	0.0	-28.433828000000002	-48.82495	st19	20.7672	1.287	23.6171	15.9119	20.7674	17.740509	outono	Ponte
3.42372	1.159	0.0	-28.433828000000002	-48.82495	st19	20.7663	1.167	23.6416	15.9307	20.7665	17.740567	outono	Ponte
3.42216	0.891	0.0	-28.433828000000002	-48.82495	st19	20.7663	0.897	23.6297	15.9218	20.7665	17.740625	outono	Ponte
3.2231	0.455	0.0	-28.433828000000002	-48.82495	st19	20.8112	0.458	22.0932	14.747	20.8113	17.740683	outono	Ponte
2.98058	0.251	0.0	-28.433828000000002	-48.82495	st19	20.875	0.253	20.2383	13.3275	20.875	17.740741	outono	Ponte
1.34764	0.021	0.0	-28.433828000000002	-48.82495	st19	20.863	0.021	8.5188	4.4763	20.863	17.740799	outono	Ponte
3.10103	0.062	0.0	-28.495191	-48.753240000000005	st1	19.7455	0.062	21.7097	14.7182	19.7455	189.614792	inverno	Canal
4.51047	0.155	0.0	-28.495191	-48.753240000000005	st1	19.3452	0.156	33.2212	23.5745	19.3452	189.61485	inverno	Canal
4.50315	0.166	0.0	-28.495191	-48.753240000000005	st1	19.3529	0.167	33.1547	23.5218	19.3529	189.614907	inverno	Canal
4.5049	0.223	0.0	-28.495191	-48.753240000000005	st1	19.3561	0.224	33.1666	23.53	19.3561	189.614965	inverno	Canal
4.50191	0.209	0.0	-28.495191	-48.753240000000005	st1	19.356	0.21	33.142	23.5113	19.356	189.615023	inverno	Canal
4.50783	0.423	0.0	-28.495191	-48.753240000000005	st1	19.3474	0.426	33.1975	23.5558	19.3475	189.615081	inverno	Canal
4.50298	0.627	0.0	-28.495191	-48.753240000000005	st1	19.3439	0.631	33.1602	23.5283	19.344	189.615139	inverno	Canal
4.50443	0.744	0.0	-28.495191	-48.753240000000005	st1	19.3548	0.749	33.1635	23.528	19.3549	189.615197	inverno	Canal
4.50114	0.884	0.0	-28.495191	-48.753240000000005	st1	19.3569	0.89	33.1346	23.5054	19.3571	189.615255	inverno	Canal
4.49968	1.016	0.0	-28.495191	-48.753240000000005	st1	19.3375	1.023	33.1379	23.5129	19.3377	189.615312	inverno	Canal
4.50045	1.218	0.0	-28.495191	-48.753240000000005	st1	19.3428	1.226	33.14	23.5131	19.343	189.61537	inverno	Canal
4.50018	1.316	0.0	-28.495191	-48.753240000000005	st1	19.3389	1.325	33.1408	23.5147	19.3391	189.615428	inverno	Canal
4.49917	1.352	0.0	-28.495191	-48.753240000000005	st1	19.3388	1.361	33.1326	23.5084	19.339	189.615486	inverno	Canal
4.50045	1.462	0.0	-28.495191	-48.753240000000005	st1	19.3311	1.472	33.1491	23.523	19.3314	189.615544	inverno	Canal
4.50037	1.603	0.0	-28.495191	-48.753240000000005	st1	19.3308	1.614	33.1486	23.5227	19.3311	189.615602	inverno	Canal
4.50008	1.773	0.0	-28.495191	-48.753240000000005	st1	19.3302	1.785	33.1467	23.5214	19.3305	189.61566	inverno	Canal
4.49997	2.007	0.0	-28.495191	-48.753240000000005	st1	19.329	2.021	33.1466	23.5216	19.3294	189.615718	inverno	Canal
4.5006	2.24	0.0	-28.495191	-48.753240000000005	st1	19.3278	2.255	33.1526	23.5265	19.3282	189.615775	inverno	Canal
4.50215	2.596	0.0	-28.495191	-48.753240000000005	st1	19.3255	2.613	33.167	23.5381	19.326	189.615833	inverno	Canal
4.50203	2.907	0.0	-28.495191	-48.753240000000005	st1	19.3268	2.927	33.1649	23.5361	19.3273	189.615891	inverno	Canal
4.50274	3.12	0.0	-28.495191	-48.753240000000005	st1	19.3251	3.141	33.172	23.5419	19.3257	189.615949	inverno	Canal
4.50279	3.339	0.0	-28.495191	-48.753240000000005	st1	19.3248	3.362	33.1725	23.5424	19.3254	189.616007	inverno	Canal
4.50321	3.547	0.0	-28.495191	-48.753240000000005	st1	19.3225	3.571	33.1777	23.547	19.3231	189.616065	inverno	Canal
4.5046	4.01	0.0	-28.495191	-48.753240000000005	st1	19.3229	4.037	33.1886	23.5552	19.3236	189.616123	inverno	Canal
4.50605	4.471	0.0	-28.495191	-48.753240000000005	st1	19.3231	4.501	33.2002	23.5639	19.3239	189.616181	inverno	Canal
4.50629	4.726	0.0	-28.495191	-48.753240000000005	st1	19.322	4.758	33.203	23.5663	19.3228	189.616238	inverno	Canal
4.50763	5.059	0.0	-28.495191	-48.753240000000005	st1	19.3215	5.093	33.2142	23.575	19.3224	189.616296	inverno	Canal
4.50691	5.25	0.0	-28.495191	-48.753240000000005	st1	19.3221	5.285	33.2077	23.5699	19.323	189.616354	inverno	Canal
4.50754	5.677	0.0	-28.495191	-48.753240000000005	st1	19.3216	5.715	33.2131	23.5741	19.3226	189.616412	inverno	Canal
4.50737	5.901	0.0	-28.495191	-48.753240000000005	st1	19.3222	5.941	33.2111	23.5724	19.3233	189.61647	inverno	Canal
4.50751	6.245	0.0	-28.495191	-48.753240000000005	st1	19.3227	6.287	33.2117	23.5727	19.3238	189.616528	inverno	Canal
4.50763	6.74	0.0	-28.495191	-48.753240000000005	st1	19.3231	6.785	33.2121	23.5729	19.3243	189.616586	inverno	Canal
4.50721	7.125	0.0	-28.495191	-48.753240000000005	st1	19.322	7.173	33.2093	23.571	19.3233	189.616644	inverno	Canal
4.50603	6.863	0.0	-28.495191	-48.753240000000005	st1	19.3225	6.909	33.1994	23.5633	19.3237	189.616701	inverno	Canal
4.50384	7.125	0.0	-28.495191	-48.753240000000005	st1	19.3217	7.173	33.1818	23.5501	19.323	189.616759	inverno	Canal
4.50551	6.872	0.0	-28.495191	-48.753240000000005	st1	19.324	6.918	33.1939	23.5588	19.3252	189.616817	inverno	Canal
4.50568	6.466	0.0	-28.495191	-48.753240000000005	st1	19.3264	6.51	33.1935	23.5579	19.3276	189.616875	inverno	Canal
4.50668	6.104	0.0	-28.495191	-48.753240000000005	st1	19.3298	6.145	33.1992	23.5614	19.3309	189.616933	inverno	Canal
4.5042	5.805	0.0	-28.495191	-48.753240000000005	st1	19.3303	5.844	33.1786	23.5455	19.3313	189.616991	inverno	Canal
4.50396	5.391	0.0	-28.495191	-48.753240000000005	st1	19.3307	5.427	33.1764	23.5438	19.3317	189.617049	inverno	Canal
4.5035	4.746	0.0	-28.495191	-48.753240000000005	st1	19.3322	4.778	33.1718	23.5399	19.3331	189.617106	inverno	Canal
4.50403	4.189	0.0	-28.495191	-48.753240000000005	st1	19.3355	4.217	33.1738	23.5406	19.3363	189.617164	inverno	Canal
4.50307	3.737	0.0	-28.495191	-48.753240000000005	st1	19.3528	3.762	33.1523	23.5198	19.3535	189.617222	inverno	Canal
4.50205	3.33	0.0	-28.495191	-48.753240000000005	st1	19.3526	3.352	33.1443	23.5138	19.3532	189.61728	inverno	Canal
4.50195	2.731	0.0	-28.495191	-48.753240000000005	st1	19.3557	2.749	33.1413	23.5107	19.3562	189.617338	inverno	Canal
4.44027	2.339	0.0	-28.495191	-48.753240000000005	st1	19.3499	2.355	32.6386	23.1287	19.3503	189.617396	inverno	Canal
4.16649	1.824	0.0	-28.495191	-48.753240000000005	st1	19.3571	1.836	30.3949	21.4162	19.3574	189.617454	inverno	Canal
4.47521	1.372	0.0	-28.495191	-48.753240000000005	st1	19.3517	1.381	32.925	23.3468	19.3519	189.617512	inverno	Canal
4.44736	0.705	0.0	-28.495191	-48.753240000000005	st1	19.3711	0.71	32.681	23.1557	19.3712	189.617569	inverno	Canal
4.26486	0.262	0.0	-28.495191	-48.753240000000005	st1	19.3602	0.264	31.1949	22.0252	19.3602	189.617627	inverno	Canal
3.55025	0.083	0.0	-28.495191	-48.753240000000005	st1	19.3616	0.084	25.441	17.6447	19.3616	189.617685	inverno	Canal
0.1371	0.071	0.0	-28.495191	-48.753240000000005	st1	19.2559	0.071	0.7783	-1.0483	19.2559	189.617743	inverno	Canal
4.54352	0.144	0.0	-28.496576	-48.759543	st2	19.5345	0.145	33.3422	23.6183	19.5345	189.6211	inverno	Canal
4.53107	0.153	0.0	-28.496576	-48.759543	st2	19.395	0.154	33.3512	23.661	19.395	189.621157	inverno	Canal
4.54369	0.285	0.0	-28.496576	-48.759543	st2	19.3778	0.287	33.4688	23.7551	19.3779	189.621215	inverno	Canal
4.52399	0.289	0.0	-28.496576	-48.759543	st2	19.3823	0.291	33.3029	23.6273	19.3824	189.621273	inverno	Canal
4.52663	0.482	0.0	-28.496576	-48.759543	st2	19.3717	0.485	33.333	23.653	19.3718	189.621331	inverno	Canal
4.51136	0.528	0.0	-28.496576	-48.759543	st2	19.3861	0.532	33.1957	23.5446	19.3862	189.621389	inverno	Canal
4.50846	0.717	0.0	-28.496576	-48.759543	st2	19.3852	0.722	33.1725	23.5271	19.3853	189.621447	inverno	Canal
4.50647	0.871	0.0	-28.496576	-48.759543	st2	19.3878	0.877	33.1539	23.5122	19.388	189.621505	inverno	Canal
4.50559	0.992	0.0	-28.496576	-48.759543	st2	19.3842	0.999	33.1495	23.5098	19.3844	189.621562	inverno	Canal
4.50473	1.055	0.0	-28.496576	-48.759543	st2	19.3796	1.062	33.146	23.5083	19.3798	189.62162	inverno	Canal
4.50585	1.316	0.0	-28.496576	-48.759543	st2	19.3846	1.325	33.1512	23.511	19.3848	189.621678	inverno	Canal
4.50487	1.437	0.0	-28.496576	-48.759543	st2	19.3703	1.447	33.1544	23.517	19.3706	189.621736	inverno	Canal
4.50556	1.699	0.0	-28.496576	-48.759543	st2	19.3648	1.71	33.1643	23.526	19.3651	189.621794	inverno	Canal
4.50437	1.886	0.0	-28.496576	-48.759543	st2	19.3716	1.899	33.1491	23.5126	19.3719	189.621852	inverno	Canal
4.50357	2.075	0.0	-28.496576	-48.759543	st2	19.3661	2.089	33.1467	23.5122	19.3665	189.62191	inverno	Canal
4.5054	2.452	0.0	-28.496576	-48.759543	st2	19.3762	2.469	33.1536	23.5149	19.3766	189.621968	inverno	Canal
4.50574	2.672	0.0	-28.496576	-48.759543	st2	19.3772	2.69	33.1555	23.516	19.3777	189.622025	inverno	Canal
4.50653	3.043	0.0	-28.496576	-48.759543	st2	19.3644	3.064	33.172	23.5319	19.3649	189.622083	inverno	Canal
4.50434	3.408	0.0	-28.496576	-48.759543	st2	19.3624	3.431	33.1554	23.5197	19.363	189.622141	inverno	Canal
4.50532	3.898	0.0	-28.496576	-48.759543	st2	19.3593	3.924	33.1656	23.5283	19.36	189.622199	inverno	Canal
4.50587	4.14	0.0	-28.496576	-48.759543	st2	19.359	4.168	33.1703	23.532	19.3597	189.622257	inverno	Canal
4.50549	4.122	0.0	-28.496576	-48.759543	st2	19.3591	4.15	33.1671	23.5295	19.3598	189.622315	inverno	Canal
4.50464	3.869	0.0	-28.496576	-48.759543	st2	19.359	3.895	33.1603	23.5243	19.3597	189.622373	inverno	Canal
4.50493	3.508	0.0	-28.496576	-48.759543	st2	19.3611	3.532	33.1612	23.5245	19.3617	189.622431	inverno	Canal
4.50457	3.315	0.0	-28.496576	-48.759543	st2	19.3627	3.337	33.157	23.5209	19.3633	189.622488	inverno	Canal
4.50469	2.923	0.0	-28.496576	-48.759543	st2	19.3635	2.943	33.1576	23.5212	19.364	189.622546	inverno	Canal
4.5042	2.602	0.0	-28.496576	-48.759543	st2	19.3664	2.62	33.1514	23.5157	19.3669	189.622604	inverno	Canal
4.50372	2.118	0.0	-28.496576	-48.759543	st2	19.3707	2.132	33.1443	23.5092	19.3711	189.622662	inverno	Canal
4.50388	1.666	0.0	-28.496576	-48.759543	st2	19.3721	1.677	33.1447	23.5092	19.3724	189.62272	inverno	Canal
4.50393	1.258	0.0	-28.496576	-48.759543	st2	19.3706	1.266	33.1465	23.511	19.3708	189.622778	inverno	Canal
4.50366	0.969	0.0	-28.496576	-48.759543	st2	19.3679	0.976	33.1466	23.5117	19.3681	189.622836	inverno	Canal
4.50366	0.659	0.0	-28.496576	-48.759543	st2	19.376	0.663	33.1403	23.5049	19.3761	189.622894	inverno	Canal
4.50328	0.336	0.0	-28.496576	-48.759543	st2	19.3789	0.338	33.135	23.5001	19.379	189.622951	inverno	Canal
4.50364	0.155	0.0	-28.496576	-48.759543	st2	19.3896	0.156	33.1296	23.4933	19.3896	189.623009	inverno	Canal
4.50357	0.169	0.0	-28.496576	-48.759543	st2	19.3853	0.17	33.1324	23.4965	19.3853	189.623067	inverno	Canal
0.46564	0.044	0.0	-28.496576	-48.759543	st2	19.2747	0.044	2.8269	0.5089	19.2747	189.623125	inverno	Canal
0.12696	0.037	0.0	-28.496576	-48.759543	st2	19.1616	0.037	0.7198	-1.0742	19.1616	189.623183	inverno	Canal
